Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1626870252.5265956,173,1626870252,526532428,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.5515995,174,1626870252,551531149,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.5765865,175,1626870252,576531238,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.601589,176,1626870252,601532419,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.6265967,177,1626870252,626533055,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.65159,178,1626870252,651533650,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.676607,179,1626870252,676534504,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.701607,180,1626870252,701533271,world,-0.068530061958132,-0.09202630130303799,-0.09087062473887464,-0.09931719989392467,0.05786608937020517,0.13318205399967575
1626870252.7266054,181,1626870252,726534603,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.751605,182,1626870252,751532419,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.776568,183,1626870252,776496531,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.8016028,184,1626870252,801534450,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.8265977,185,1626870252,826532537,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.851579,186,1626870252,851513905,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.8766139,187,1626870252,876535042,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.9016082,188,1626870252,901535110,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.9266016,189,1626870252,926532746,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.951612,190,1626870252,951533167,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870252.9765701,191,1626870252,976501285,world,-0.06860126651336307,-0.09213168352169662,-0.09082597615873778,-0.099121009815921,0.05775178309195459,0.13318263374351091
1626870253.0015972,192,1626870253,1534001,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.026603,193,1626870253,26534959,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.0516036,194,1626870253,51540623,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.0766077,195,1626870253,76535537,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.1016092,196,1626870253,101533860,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.126616,197,1626870253,126532682,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.151639,198,1626870253,151569390,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.176586,199,1626870253,176531500,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.201596,200,1626870253,201532320,world,-0.06862487586610312,-0.09216662517682264,-0.09080864834457536,-0.09906064362692658,0.057716611947774075,0.13318281186718015
1626870253.226716,201,1626870253,226642863,world,-0.0688742350884853,-0.09253567527130449,-0.09070426757570793,-0.0982758835236237,0.05725938643894036,0.1331851185621982
1626870253.251615,202,1626870253,251534439,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.2765985,203,1626870253,276535354,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.301582,204,1626870253,301510157,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.3265965,205,1626870253,326532594,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.3515978,206,1626870253,351530468,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.3765795,207,1626870253,376516199,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.4015927,208,1626870253,401539080,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.4265952,209,1626870253,426533112,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.4515991,210,1626870253,451532605,world,-0.06884067059149351,-0.09248600002517929,-0.09071834237758858,-0.09838152430816491,0.05732093602749288,0.13318480911370476
1626870253.4766045,211,1626870253,476533133,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.5016167,212,1626870253,501534199,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.5265982,213,1626870253,526533162,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.551623,214,1626870253,551531495,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.5765789,215,1626870253,576511283,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.6016076,216,1626870253,601533857,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.6265807,217,1626870253,626505982,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.651596,218,1626870253,651532913,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.6766593,219,1626870253,676540045,world,-0.06905163142126093,-0.09279822073612157,-0.09062975052500089,-0.09771749651239395,0.056934052895205665,0.13318674869814628
1626870253.701622,220,1626870253,701546723,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.7265887,221,1626870253,726493191,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.7516143,222,1626870253,751541513,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.77659,223,1626870253,776531920,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.8016238,224,1626870253,801553353,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.8266096,225,1626870253,826534678,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.8516047,226,1626870253,851536053,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.8766034,227,1626870253,876534118,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.9015653,228,1626870253,901500662,world,-0.06903724893882511,-0.0927769347519759,-0.09063580007062133,-0.09776277113537765,0.05696043129090888,0.13318661687083075
1626870253.9265897,229,1626870253,926533535,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870253.9515483,230,1626870253,951497133,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870253.9766424,231,1626870253,976548796,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.0015936,232,1626870254,1534646,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.0265965,233,1626870254,26533748,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.0515919,234,1626870254,51534655,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.076599,235,1626870254,76502514,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.1015646,236,1626870254,101486584,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.1266036,237,1626870254,126544318,world,-0.06908998384059173,-0.0928549820770663,-0.09061361182739991,-0.0975967641840481,0.05686371050643527,0.1331870999392598
1626870254.1515436,238,1626870254,151493005,world,-0.0694830232481147,-0.093436677940272,-0.09044763876456807,-0.09635925778604935,0.05614270100247729,0.13319067513647315
1626870254.176593,239,1626870254,176530838,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.2015953,240,1626870254,201533662,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.2266223,241,1626870254,226528232,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.2515907,242,1626870254,251531818,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.2765865,243,1626870254,276532690,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.3016078,244,1626870254,301537247,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.326603,245,1626870254,326535525,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.3516037,246,1626870254,351537078,world,-0.06947823088638161,-0.09342958527494294,-0.0904496688776566,-0.09637434932784295,0.056151493801514366,0.13319063181116014
1626870254.376593,247,1626870254,376531548,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.4015927,248,1626870254,401532605,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.426595,249,1626870254,426532783,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.4515705,250,1626870254,451496223,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.4766085,251,1626870254,476541726,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.5016172,252,1626870254,501534006,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.5266106,253,1626870254,526536457,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.5516043,254,1626870254,551537580,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.5765905,255,1626870254,576531205,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.601575,256,1626870254,601507226,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.6265912,257,1626870254,626531455,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.6515846,258,1626870254,651532533,world,-0.06953094577415529,-0.09350760297840155,-0.09042732941684384,-0.0962083423676344,0.05605477301182529,0.1331911080166258
1626870254.6765926,259,1626870254,676532697,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.7016091,260,1626870254,701536720,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.7265902,261,1626870254,726531687,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.7516022,262,1626870254,751541924,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.7765853,263,1626870254,776532869,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.8015547,264,1626870254,801487534,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.8265903,265,1626870254,826534047,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.8516214,266,1626870254,851516684,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.87663,267,1626870254,876570688,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.9015942,268,1626870254,901533873,world,-0.06992383547432814,-0.09408907726785676,-0.09026022931234667,-0.09497083590393143,0.05533376346927249,0.13319463205449125
1626870254.9265916,269,1626870254,926532707,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870254.9515967,270,1626870254,951531858,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870254.9765534,271,1626870254,976498269,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.0015953,272,1626870255,1531439,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.0265949,273,1626870255,26533913,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.0515594,274,1626870255,51502176,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.0765889,275,1626870255,76531648,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.1016023,276,1626870255,101525799,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.1265879,277,1626870255,126522026,world,-0.07012501970699779,-0.09438682866635426,-0.09017425254633027,-0.09433699110742244,0.05496446588552784,0.13319641939107088
1626870255.1515942,278,1626870255,151532928,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.1765969,279,1626870255,176535924,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.2015872,280,1626870255,201532238,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.2266247,281,1626870255,226531812,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.2516098,282,1626870255,251534182,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.2765918,283,1626870255,276533727,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.3015788,284,1626870255,301508019,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.3265932,285,1626870255,326531267,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.3516748,286,1626870255,351525372,world,-0.07015854697973238,-0.09443644881886987,-0.09015989747645192,-0.09423135030653756,0.05490291628737537,0.13319671611753311
1626870255.3765965,287,1626870255,376531780,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.401603,288,1626870255,401534897,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.4266255,289,1626870255,426537118,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.4515927,290,1626870255,451533395,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.4765952,291,1626870255,476532672,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.5015953,292,1626870255,501532401,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.526599,293,1626870255,526541322,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.5515597,294,1626870255,551494649,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.5766,295,1626870255,576532878,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.6015954,296,1626870255,601534325,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.6265934,297,1626870255,626534221,world,-0.07042194133803713,-0.09482627080871847,-0.09004685308309623,-0.09340131542795196,0.05441931229337833,0.13319903597801414
1626870255.651594,298,1626870255,651539675,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.6766047,299,1626870255,676546078,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.7016077,300,1626870255,701537800,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.7266006,301,1626870255,726534665,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.7516057,302,1626870255,751537484,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.776599,303,1626870255,776535974,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.8016403,304,1626870255,801550049,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.8265963,305,1626870255,826536014,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.851628,306,1626870255,851535661,world,-0.07041715289229757,-0.09481918393923833,-0.09004891246649227,-0.09341640697142761,0.05442810509340337,0.13319899398182
1626870255.876603,307,1626870255,876543194,world,-0.07070921120432891,-0.09525142839630199,-0.08992301692539217,-0.09249582280399271,0.05389174428280678,0.13320154334058212
1626870255.9016082,308,1626870255,901532211,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870255.9266026,309,1626870255,926531417,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870255.9516134,310,1626870255,951534437,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870255.9765942,311,1626870255,976535431,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870256.001599,312,1626870256,1533300,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870256.0265992,313,1626870256,26533497,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870256.0516028,314,1626870256,51534702,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870256.076597,315,1626870256,76534185,world,-0.07070442396856728,-0.09524434331764378,-0.08992508526428411,-0.0925109143479728,0.05390053708312844,0.13320150175124174
1626870256.101583,316,1626870256,101510266,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.1265988,317,1626870256,126536308,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.1515992,318,1626870256,151534254,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.1766007,319,1626870256,176534890,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.2016642,320,1626870256,201517359,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.2266095,321,1626870256,226546290,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.2516005,322,1626870256,251533377,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.2766027,323,1626870256,276533624,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.3016233,324,1626870256,301535515,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.326594,325,1626870256,326532501,world,-0.07076186946347394,-0.09532936228681815,-0.08990025534793822,-0.09232981581965774,0.053795023478944,0.13320200037579555
1626870256.3515816,326,1626870256,351499390,world,-0.07114955024345529,-0.09590312738557966,-0.08973209138443394,-0.0911074007221957,0.05308280663228542,0.13320534055191954
1626870256.376591,327,1626870256,376532551,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.4015906,328,1626870256,401533138,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.4266007,329,1626870256,426532038,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.4516659,330,1626870256,451535642,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.4765892,331,1626870256,476532612,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.501579,332,1626870256,501509918,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.5265782,333,1626870256,526518301,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.5516376,334,1626870256,551532729,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.576604,335,1626870256,576532187,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.6016119,336,1626870256,601532001,world,-0.07113997948257952,-0.09588896272018765,-0.08973625536774055,-0.09113758381167558,0.05310039223382171,0.13320525861410673
1626870256.626602,337,1626870256,626535872,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.6516037,338,1626870256,651538099,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.676594,339,1626870256,676534825,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.7015593,340,1626870256,701498001,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.726601,341,1626870256,726533785,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.7515588,342,1626870256,751501338,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.7765949,343,1626870256,776534123,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.8016033,344,1626870256,801535181,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.8266,345,1626870256,826537005,world,-0.07127874754548733,-0.0960943385727262,-0.08967581920753376,-0.0906999290109915,0.05284540100965152,0.13320644405780527
1626870256.851599,346,1626870256,851538930,world,-0.0714940433455204,-0.09641297498887036,-0.08958179060689786,-0.09002080947904206,0.052449724964125845,0.1332082722498667
1626870256.8765872,347,1626870256,876532897,world,-0.0714940433455204,-0.09641297498887036,-0.08958179060689786,-0.09002080947904206,0.052449724964125845,0.1332082722498667
