Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5
1626870231.3247414,1794,1626870231,324023915,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.349365,1795,1626870231,349088461,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.3743117,1796,1626870231,374043327,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.3993375,1797,1626870231,399086731,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.4245553,1798,1626870231,424055587,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.449258,1799,1626870231,449043025,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.4742157,1800,1626870231,474026392,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.4996638,1801,1626870231,499024457,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.5243082,1802,1626870231,524083963,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.5494535,1803,1626870231,549076953,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.5745633,1804,1626870231,574038898,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.5996587,1805,1626870231,599024326,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.6245587,1806,1626870231,624026593,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.6495903,1807,1626870231,649069666,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.674643,1808,1626870231,674017565,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.6995902,1809,1626870231,699010740,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.7245266,1810,1626870231,724017473,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.749465,1811,1626870231,749057105,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.77425,1812,1626870231,774019114,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.7994623,1813,1626870231,799012689,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.8243556,1814,1626870231,824022887,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.849414,1815,1626870231,849090614,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.8742075,1816,1626870231,874066617,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.8991935,1817,1626870231,899017873,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.924608,1818,1626870231,924027188,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.9494708,1819,1626870231,949096844,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.9745293,1820,1626870231,974033599,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870231.9996047,1821,1626870231,999060974,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.0244172,1822,1626870232,24028502,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.0492978,1823,1626870232,49015424,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.0746465,1824,1626870232,73995293,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.0996227,1825,1626870232,99028902,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.1248963,1826,1626870232,124068159,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.1492016,1827,1626870232,149039611,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.1741712,1828,1626870232,174016262,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.1996183,1829,1626870232,199017389,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.224556,1830,1626870232,224026118,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.2493575,1831,1626870232,249040261,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.274631,1832,1626870232,274053907,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4099080281233882,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.2995179,1833,1626870232,299023360,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.324491,1834,1626870232,324032776,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.3494265,1835,1626870232,348982453,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.37579068946957,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.37431,1836,1626870232,374015309,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.3992574,1837,1626870232,399028484,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.4241714,1838,1626870232,424019688,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.4496062,1839,1626870232,449047937,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.474546,1840,1626870232,474022217,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.4994216,1841,1626870232,499053687,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.5246341,1842,1626870232,524043903,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.5495431,1843,1626870232,549088649,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.5743744,1844,1626870232,574010947,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.5993283,1845,1626870232,599089102,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.6242683,1846,1626870232,624028465,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.6491349,1847,1626870232,649003481,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.6747642,1848,1626870232,674041912,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.699505,1849,1626870232,699042750,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.724374,1850,1626870232,724082669,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.7494504,1851,1626870232,749067503,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.774391,1852,1626870232,774016160,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.7994008,1853,1626870232,799065719,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.8243856,1854,1626870232,824034685,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.8495295,1855,1626870232,849010748,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.8744562,1856,1626870232,874012228,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.8996801,1857,1626870232,899039107,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.924575,1858,1626870232,924026011,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.949498,1859,1626870232,949016274,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.9744165,1860,1626870232,974022571,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626870232.9996731,1861,1626870232,999048560,,"['lwa4p_joint1', 'lwa4p_joint2', 'lwa4p_joint3', 'lwa4p_joint4', 'lwa4p_joint5', 'lwa4p_joint6']",-1.9898847867837748,0.761172993379767,1.3757732361770503,1.7453292519943296e-05,-0.4098905748308683,-1.1099595910983138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
